id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,location,last_review_year
826000442208485455,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,161577075,Valerie,,78737,30.18598,-97.9451,Entire home/apt,150,1,1,2023-04-16,0.2,2,352,1,,"(-97.9451, 30.18598)",2023.0
826059867525439340,Home in Austin · ★4.86 · 2 bedrooms · 2 beds · 1 bath,264768648,Michael,,78751,30.31900938961969,-97.71309331824204,Entire home/apt,116,3,7,2023-08-12,1.19,1,71,7,,"(-97.71309331824204, 30.31900938961969)",2023.0
826065021313972246,Home in Sunset Valley · ★5.0 · 4 bedrooms · 5 beds · 3 baths,15782486,Lodgewell,,78745,30.22273926241005,-97.8128390582577,Entire home/apt,251,1,11,2023-08-06,1.74,47,140,11,,"(-97.8128390582577, 30.22273926241005)",2023.0
826076238700424956,Home in Austin · ★4.83 · 2 bedrooms · 2 beds · 2 baths,51183342,Hunter,,78702,30.25628,-97.71242,Entire home/apt,187,1,24,2023-08-20,3.91,9,104,24,,"(-97.71242, 30.25628)",2023.0
826088285620637315,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,30166140,Amanda,,78721,30.282627742747103,-97.68152031991508,Private room,70,1,4,2023-04-30,0.63,1,67,4,,"(-97.68152031991508, 30.282627742747103)",2023.0
826088452476178614,Home in Austin · ★4.79 · 1 bedroom · 1 bed · 1 bath,64938717,Thomas,,78704,30.247086793195468,-97.76441416683453,Entire home/apt,90,1,34,2023-08-26,5.0,1,64,34,,"(-97.76441416683453, 30.247086793195468)",2023.0
826089849232925237,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,150168472,Jessica,,78745,30.2209064,-97.7702368,Private room,54,2,5,2023-05-02,0.83,1,0,5,,"(-97.7702368, 30.2209064)",2023.0
826137465438428731,Home in Austin · 2 bedrooms · 2 beds · 2 baths,177821967,ITrip Vacations,,78725,30.2367336,-97.5847617,Entire home/apt,120,2,1,2023-06-16,0.34,24,348,1,,"(-97.5847617, 30.2367336)",2023.0
826255249337202951,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,13955110,David,,78702,30.252758194151877,-97.7148430288912,Entire home/apt,234,2,11,2023-07-30,1.82,1,329,11,,"(-97.7148430288912, 30.252758194151877)",2023.0
826267525802000708,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,2323726,Marykathryn,,78702,30.26212638389503,-97.72750547546664,Entire home/apt,165,90,0,,,1,324,0,,"(-97.72750547546664, 30.26212638389503)",
826295226841105690,Condo in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,157632,Melissa,,78723,30.30685,-97.67559,Entire home/apt,115,3,7,2023-08-01,1.02,1,0,7,,"(-97.67559, 30.30685)",2023.0
826334981753760889,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,51183342,Hunter,,78721,30.281329108727565,-97.70195310200096,Entire home/apt,127,1,19,2023-08-20,3.15,9,41,19,,"(-97.70195310200096, 30.281329108727565)",2023.0
826367407248781649,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 1 bath,102339236,Kelsey,,78704,30.240881123699182,-97.77209334778172,Entire home/apt,114,3,10,2023-08-13,1.52,1,336,10,,"(-97.77209334778172, 30.240881123699182)",2023.0
826370670209179335,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,146122801,Wendy,,78705,30.29087,-97.75043,Entire home/apt,136,30,5,2023-08-28,0.85,2,102,5,,"(-97.75043, 30.29087)",2023.0
826454194044624075,Home in Austin · ★4.86 · 2 bedrooms · 3 beds · 1 bath,2275241,Stefanie,,78758,30.375990751578232,-97.70155404107558,Entire home/apt,209,2,7,2023-07-24,1.16,4,0,7,,"(-97.70155404107558, 30.375990751578232)",2023.0
826679307002324369,Home in Austin · ★4.92 · 3 bedrooms · 3 beds · 1 bath,53224343,Taylor,,78702,30.25813,-97.71849,Entire home/apt,187,1,24,2023-08-29,4.53,20,293,24,,"(-97.71849, 30.25813)",2023.0
826707342239188250,Home in Austin · 1 bedroom · 1 bed · 1.5 shared baths,501049108,Erna,,78758,30.382088,-97.7101791,Private room,40,29,1,2023-05-29,0.29,6,179,1,,"(-97.7101791, 30.382088)",2023.0
826710579333781494,Guest suite in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,501050028,Barbra,,78704,30.247285609249147,-97.74483688095091,Entire home/apt,111,1,29,2023-09-04,4.78,1,140,29,,"(-97.74483688095091, 30.247285609249147)",2023.0
826714001177778055,Rental unit in Austin · ★4.92 · 1 bedroom · 2 beds · 1 bath,22333309,Ryan,,78752,30.33397259666052,-97.7161134933878,Entire home/apt,102,1,12,2023-09-04,1.76,1,84,12,,"(-97.7161134933878, 30.33397259666052)",2023.0
826734427533194868,Rental unit in Austin · 1 bedroom · 1 bed · 1 shared bath,174553471,Elsa,,78748,30.171647167599872,-97.80321694902536,Shared room,150,1,0,,,1,365,0,,"(-97.80321694902536, 30.171647167599872)",
826744304811599219,Home in Austin · ★5.0 · 7 bedrooms · 9 beds · 5.5 baths,35541772,Shmuel,,78734,30.38478,-97.93815,Entire home/apt,386,2,5,2023-07-30,1.43,8,322,5,,"(-97.93815, 30.38478)",2023.0
826760943530285808,Home in Austin · ★4.86 · 1 bedroom · 1 bed · 1 private bath,62430031,Robin,,78727,30.437813967332485,-97.74491958133687,Private room,51,3,7,2023-07-01,1.19,3,6,7,,"(-97.74491958133687, 30.437813967332485)",2023.0
826774140457018795,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,5376853,Kevin,,78723,30.310208,-97.672405,Entire home/apt,255,3,8,2023-08-21,1.32,1,36,8,,"(-97.672405, 30.310208)",2023.0
826817812730700161,Home in Austin · 4 bedrooms · 3 beds · 3 baths,4381042,Tomer,,78731,30.338741670575452,-97.78018774707417,Entire home/apt,1000,30,0,,,1,365,0,,"(-97.78018774707417, 30.338741670575452)",
826829046420831389,Home in Austin · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,68755512,Matthew,,78745,30.218186543415992,-97.78337427700512,Entire home/apt,692,2,9,2023-08-11,1.32,1,344,9,,"(-97.78337427700512, 30.218186543415992)",2023.0
826902462331116632,Rental unit in Austin · ★4.38 · 1 bedroom · 1 bed · 2 baths,470941850,Warrior,,78741,30.233552974828644,-97.72332115540767,Entire home/apt,222,1,8,2023-03-29,1.35,1,177,8,,"(-97.72332115540767, 30.233552974828644)",2023.0
826905310673539907,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,13242737,Tim,,78721,30.2585505,-97.6884519,Entire home/apt,139,1,13,2023-09-04,1.92,2,158,13,,"(-97.6884519, 30.2585505)",2023.0
826932514793908124,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,22435857,Stephanie,,78702,30.264012,-97.719765,Entire home/apt,361,1,5,2023-04-30,0.91,1,46,5,,"(-97.719765, 30.264012)",2023.0
827028606955755401,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,68739712,Reena,,78754,30.356517944023345,-97.65198202375733,Private room,45,1,24,2023-06-25,3.53,2,319,24,,"(-97.65198202375733, 30.356517944023345)",2023.0
827047604216805776,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,68739712,Reena,,78754,30.356685171010383,-97.65194712879592,Private room,45,1,5,2023-07-31,1.49,2,330,5,,"(-97.65194712879592, 30.356685171010383)",2023.0
827401413490692284,Home in Austin · 3 bedrooms · 4 beds · 2 baths,396938601,Jacob,,78746,30.298090008633714,-97.7929398485516,Entire home/apt,421,30,0,,,5,90,0,,"(-97.7929398485516, 30.298090008633714)",
827449353157101352,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,171638887,Dima,,78702,30.27241279965079,-97.73154436828008,Entire home/apt,1500,1,1,2023-06-28,0.4,4,268,1,,"(-97.73154436828008, 30.27241279965079)",2023.0
827510247358314323,Rental unit in Austin · ★4.43 · 1 bedroom · 2 beds · 1 bath,285295166,Ames - Austin Vacay,,78751,30.2951,-97.72157,Entire home/apt,94,1,14,2023-08-23,2.06,21,344,14,,"(-97.72157, 30.2951)",2023.0
827555311023907784,Guesthouse in Austin · 1 bedroom · 1 bed · 1 bath,417893902,Taylor,,78704,30.256244332207903,-97.78492069983666,Entire home/apt,264,2,0,,,1,240,0,,"(-97.78492069983666, 30.256244332207903)",
827564153106220040,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,229395038,Jeanne,,78758,30.39580526517556,-97.6995976339942,Entire home/apt,184,4,8,2023-07-18,1.33,3,342,8,,"(-97.6995976339942, 30.39580526517556)",2023.0
827564747965703177,Camper/RV in Austin · ★5.0 · 1 bedroom · 3 beds · 1 bath,8556582,Michelle & Mike,,78736,30.239367172634267,-97.91024569206544,Entire home/apt,84,1,25,2023-09-03,4.1,3,266,25,,"(-97.91024569206544, 30.239367172634267)",2023.0
827593719491898020,Hotel in Austin · 1 bedroom · 4 beds · 1 private bath,73305310,Edward,,78701,30.2716228,-97.7473996,Private room,310,2,1,2023-04-17,0.2,2,4,1,,"(-97.7473996, 30.2716228)",2023.0
827676295589188211,Home in Austin · 3 bedrooms · 3 beds · 2 baths,35085835,Mary,,78731,30.30912108798542,-97.75178769776204,Entire home/apt,499,1,0,,,2,365,0,,"(-97.75178769776204, 30.30912108798542)",
827805326740779379,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,441193657,Przemyslaw,,78702,30.26205421070414,-97.72990440742753,Entire home/apt,118,8,0,,,1,189,0,,"(-97.72990440742753, 30.26205421070414)",
827832876944920674,Home in Austin · ★4.84 · 3 bedrooms · 4 beds · 1 bath,53947872,Susie,,78752,30.326883963328218,-97.71735388360824,Entire home/apt,140,3,19,2023-09-04,2.95,1,17,19,,"(-97.71735388360824, 30.326883963328218)",2023.0
827889777350596545,Rental unit in Austin · ★4.82 · 1 bedroom · 2 beds · 1 bath,247023420,Bon Voyage,,78701,30.268554026827427,-97.7357940883606,Entire home/apt,133,3,22,2023-09-03,4.49,7,119,22,,"(-97.7357940883606, 30.268554026827427)",2023.0
827890422838523790,Rental unit in Austin · ★4.86 · 1 bedroom · 2 beds · 1 bath,247023420,Bon Voyage,,78701,30.258642116793126,-97.73797394521596,Entire home/apt,174,3,35,2023-08-18,5.22,7,2,35,,"(-97.73797394521596, 30.258642116793126)",2023.0
827912964767971940,Home in Pflugerville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,430834802,Kamal,,78753,30.410810733279423,-97.64992688439126,Private room,115,5,5,2023-05-29,0.82,1,86,5,,"(-97.64992688439126, 30.410810733279423)",2023.0
828077662912178441,Home in Austin · 4 bedrooms · 4 beds · 2 baths,252635358,Trish,,78746,30.284007049626087,-97.80188541819903,Entire home/apt,1100,2,0,,,1,90,0,,"(-97.80188541819903, 30.284007049626087)",
828220011448386019,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,51930753,Nicole,,78701,30.2716228,-97.7473996,Entire home/apt,509,1,0,,,1,196,0,,"(-97.7473996, 30.2716228)",
828242060773583272,Home in Austin · ★4.50 · 4 bedrooms · 4 beds · 3 baths,489982565,Grace,,78725,30.22725,-97.58849,Entire home/apt,196,1,10,2023-09-03,1.64,1,344,10,,"(-97.58849, 30.22725)",2023.0
828248565809182268,Home in Austin · ★4.91 · 4 bedrooms · 6 beds · 2 baths,93393052,Anna,,78753,30.368858780209337,-97.67393261448784,Entire home/apt,137,2,11,2023-08-27,1.78,1,311,11,,"(-97.67393261448784, 30.368858780209337)",2023.0
828292946339931108,Home in Austin · ★5.0 · 2 bedrooms · 4 beds · 1 bath,17215922,Kelly,,78723,30.31581684682444,-97.69746489556412,Entire home/apt,100,2,29,2023-09-06,4.75,1,183,29,,"(-97.69746489556412, 30.31581684682444)",2023.0
828398955532139657,Home in Austin · ★4.89 · 3 bedrooms · 7 beds · 3 baths,313622817,Luke,,78702,30.26441531794352,-97.7100772038102,Entire home/apt,484,3,19,2023-08-06,2.81,1,326,19,,"(-97.7100772038102, 30.26441531794352)",2023.0
828441194426924745,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,501419615,Amer,,78754,30.381385423806734,-97.65087515115738,Entire home/apt,122,30,0,,,1,179,0,,"(-97.65087515115738, 30.381385423806734)",
828475196960817138,Rental unit in Austin · ★4.33 · 1 bedroom · 1 bed · 1 bath,254436618,Paola,,78704,30.2348884,-97.7646819,Entire home/apt,172,2,6,2023-06-04,1.02,2,75,6,,"(-97.7646819, 30.2348884)",2023.0
828590376619746962,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,482375283,Rod And Anastasia,,78744,30.191379994744526,-97.70084533353572,Entire home/apt,162,2,7,2023-04-23,1.06,5,71,7,,"(-97.70084533353572, 30.191379994744526)",2023.0
828806782032308910,Rental unit in Austin · ★3.33 · 1 bedroom · 1 bed · 1 bath,10591403,Edouard,,78727,30.43260077765404,-97.72860090018756,Entire home/apt,69,1,3,2023-08-25,0.74,12,0,3,,"(-97.72860090018756, 30.43260077765404)",2023.0
828883383791653126,Home in Austin · 3 bedrooms · 3 beds · 2 baths,339261238,Christian,,78753,30.359702953634365,-97.69479389059576,Entire home/apt,113,28,2,2023-05-01,0.41,2,309,2,,"(-97.69479389059576, 30.359702953634365)",2023.0
828952940898228866,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 3 baths,45542814,Matt,,78702,30.276119323123208,-97.7022337117868,Entire home/apt,1144,3,4,2023-03-27,0.59,3,17,4,,"(-97.7022337117868, 30.276119323123208)",2023.0
828955717244231348,Home in Austin · 3 bedrooms · 3 beds · 2 baths,391343630,Clayton,,78745,30.21470987283396,-97.76518793228236,Entire home/apt,325,30,0,,,1,67,0,,"(-97.76518793228236, 30.21470987283396)",
828978207521498098,Condo in Austin · 1 bedroom · 2 beds · 1 bath,30225950,Eastside Villas,,78701,30.257105163691875,-97.73957088149524,Entire home/apt,255,1,2,2023-04-01,0.33,27,239,2,,"(-97.73957088149524, 30.257105163691875)",2023.0
829012053562369962,Guesthouse in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,380960833,Ricardo,,78752,30.33373003459731,-97.70850579310355,Entire home/apt,106,2,27,2023-09-03,4.26,1,55,27,,"(-97.70850579310355, 30.33373003459731)",2023.0
829024493503544914,Rental unit in Austin · 1 bedroom · 1 bed · 1 private bath,494761833,Sai Karthikey,,78705,30.294009121371182,-97.74529709629516,Private room,31,60,0,,,1,221,0,,"(-97.74529709629516, 30.294009121371182)",
829054546534860550,Condo in Austin · 1 bedroom · 1 bed · 1 bath,30225950,Eastside Villas,,78701,30.25593131672204,-97.74001290177948,Entire home/apt,255,1,1,2023-05-07,0.24,27,263,1,,"(-97.74001290177948, 30.25593131672204)",2023.0
829056907505424425,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,60956974,Neema,,78723,30.301029099911617,-97.66282306353708,Entire home/apt,302,12,0,,,1,358,0,,"(-97.66282306353708, 30.301029099911617)",
829381008752768950,Rental unit in Austin · ★4.74 · 2 bedrooms · 4 beds · 2 baths,416655738,Dormir,,78702,30.26380499999999,-97.7334378,Entire home/apt,124,3,31,2023-09-07,4.97,3,86,31,,"(-97.7334378, 30.26380499999999)",2023.0
829488079827618468,Home in Austin · ★4.60 · 4 bedrooms · 5 beds · 3.5 baths,11697746,One Fine BnB,,78702,30.27173780501791,-97.71528028526686,Entire home/apt,178,1,15,2023-08-20,2.36,12,319,15,,"(-97.71528028526686, 30.27173780501791)",2023.0
829491786876254091,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,186265768,Maggie,,78745,30.21847,-97.77961,Private room,65,2,5,2023-04-24,0.82,1,13,5,,"(-97.77961, 30.21847)",2023.0
829615082989398649,Home in West Lake Hills · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,124062404,Wally,,78746,30.2750063,-97.8242692,Entire home/apt,553,3,6,2023-06-24,0.96,1,12,6,,"(-97.8242692, 30.2750063)",2023.0
829649054709714196,Home in Austin · ★4.92 · 5 bedrooms · 8 beds · 2.5 baths,459971230,Jason And Jillian,,78702,30.26842611611687,-97.70138271064222,Entire home/apt,81,1,60,2023-09-07,8.87,3,340,60,,"(-97.70138271064222, 30.26842611611687)",2023.0
829734340879473974,Home in Austin · ★4.78 · 3 bedrooms · 4 beds · 2 baths,538052,Subina,,78741,30.221141050371912,-97.69544984703674,Entire home/apt,129,3,9,2023-05-28,1.36,2,0,9,,"(-97.69544984703674, 30.221141050371912)",2023.0
829817689367029998,Home in Austin · ★5.0 · 13 bedrooms · 25 beds · 6 baths,340033303,Jillian + Jason,,78721,30.26983,-97.68079,Entire home/apt,187,1,3,2023-07-06,0.54,6,325,3,,"(-97.68079, 30.26983)",2023.0
829913047895421868,Condo in Austin · ★4.67 · 2 bedrooms · 2 beds · 1 bath,50214619,Ames - Austin Vacay,,78704,30.23178350778114,-97.7761584705021,Entire home/apt,93,1,18,2023-08-06,2.7,25,212,18,,"(-97.7761584705021, 30.23178350778114)",2023.0
829920825131444852,Tiny home in Austin · ★4.86 · 3 beds · 1 bath,10001277,Ronald,,78721,30.262605337642917,-97.68720108772916,Entire home/apt,109,2,7,2023-09-03,1.15,1,169,7,,"(-97.68720108772916, 30.262605337642917)",2023.0
829931674175101222,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 3 baths,246235981,Ames - Austin Vacay,,78702,30.26501211911266,-97.7160372447398,Entire home/apt,344,1,24,2023-07-31,3.75,17,324,24,,"(-97.7160372447398, 30.26501211911266)",2023.0
829933711098473455,Home in Austin · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,394569877,Rebecca,,78721,30.2811814,-97.6832747,Private room,83,2,4,2023-06-04,0.64,7,0,4,,"(-97.6832747, 30.2811814)",2023.0
829969466098166797,Home in Austin · ★5.0 · 4 bedrooms · 3 beds · 2 baths,26254755,Nate,,78757,30.3577279220395,-97.72615294891988,Entire home/apt,235,7,3,2023-08-04,0.51,1,5,3,,"(-97.72615294891988, 30.3577279220395)",2023.0
830212417586995595,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,578211,Pete,,78751,30.311000022465056,-97.7240371348845,Entire home/apt,111,30,4,2023-07-05,0.77,10,93,4,,"(-97.7240371348845, 30.311000022465056)",2023.0
830262730133735180,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,490828831,Alex,,78717,30.47527789230277,-97.78203921734178,Entire home/apt,69,1,4,2023-04-17,0.6,1,0,4,,"(-97.78203921734178, 30.47527789230277)",2023.0
830376160387346397,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,93360921,Blair,,78704,30.245690437997816,-97.75221144123132,Entire home/apt,80,4,1,2023-07-04,0.43,1,1,1,,"(-97.75221144123132, 30.245690437997816)",2023.0
830453488183760060,Home in Austin · ★4.80 · 2 bedrooms · 3 beds · 1 private bath,115195481,Patrizio,,78725,30.23084,-97.58384,Private room,80,1,5,2023-08-13,0.85,3,166,5,,"(-97.58384, 30.23084)",2023.0
830466428357552596,Home in Austin · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,115195481,Patrizio,,78725,30.2312,-97.58409,Private room,40,1,35,2023-09-02,5.33,3,164,35,,"(-97.58409, 30.2312)",2023.0
830516289141087014,Rental unit in Austin · ★4.56 · 1 bedroom · 1 bed · 1 bath,501718987,Leon,,78705,30.292459593158043,-97.72194227488184,Entire home/apt,165,1,9,2023-09-01,1.51,1,323,9,,"(-97.72194227488184, 30.292459593158043)",2023.0
830554457499559859,Home in Austin · ★4.83 · 1 bedroom · 1 bed · 1 private bath,18115667,Tim,,78745,30.20409,-97.78991,Private room,55,1,24,2023-09-05,3.69,1,225,24,,"(-97.78991, 30.20409)",2023.0
830673318841940203,Rental unit in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,413747912,Ira,,78741,30.234534311873425,-97.72853393599053,Entire home/apt,88,8,20,2023-08-13,2.96,12,19,20,,"(-97.72853393599053, 30.234534311873425)",2023.0
830695233106768907,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,346606605,Bianca,,78741,30.24278126284109,-97.73454727737531,Entire home/apt,150,1,14,2023-09-04,2.59,1,34,14,,"(-97.73454727737531, 30.24278126284109)",2023.0
831034593647559166,Home in Austin · 2 bedrooms · 4 beds · 1 bath,394569877,Rebecca,,78721,30.28023,-97.68406,Entire home/apt,108,2,1,2023-05-07,0.23,7,0,1,,"(-97.68406, 30.28023)",2023.0
831055275070095410,Home in Austin · ★5.0 · 4 bedrooms · 10 beds · 3 baths,28522459,Gabe,,78704,30.243120993575957,-97.76266694068909,Entire home/apt,381,1,25,2023-09-04,5.36,1,297,25,,"(-97.76266694068909, 30.243120993575957)",2023.0
831074842044759248,Home in Austin · ★4.86 · 4 bedrooms · 5 beds · 3.5 baths,501964351,Mike,,78704,30.23661,-97.77197,Entire home/apt,551,2,14,2023-09-03,2.49,1,76,14,,"(-97.77197, 30.23661)",2023.0
831114755850886459,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2006962,Robbie,,78752,30.333230739855534,-97.69811244499078,Entire home/apt,170,2,7,2023-09-04,1.15,1,0,7,,"(-97.69811244499078, 30.333230739855534)",2023.0
831116198672037822,Home in Austin · ★4.73 · 4 bedrooms · 4 beds · 3.5 baths,178065877,Dakota,,78702,30.258057822231024,-97.7138167303786,Entire home/apt,885,2,15,2023-08-27,2.47,13,159,15,,"(-97.7138167303786, 30.258057822231024)",2023.0
