home,ratings,bedrooms,beds,baths,house_type,city,price
Home in Austin ,4.66,2 bedrooms,2.0,2.0,Home,Austin ,221
Home in Austin ,5.0,2 bedrooms,2.0,2.0,Home,Austin ,105
Home in Austin ,4.97,6 bedrooms,1.0,4.0,Home,Austin ,868
Guest suite in Austin ,4.62,1 bedroom,2.0,1.0,Guest suite,Austin ,68
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,191
Home in Austin ,4.69,4 bedrooms,4.0,3.0,Home,Austin ,245
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,110
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,134
Home in Austin ,4.77,3 bedrooms,5.0,2.0,Home,Austin ,220
Home in Austin ,4.88,1 bedroom,1.0,0.5,Home,Austin ,50
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,45
Home in Austin ,,3 bedrooms,5.0,2.0,Home,Austin ,175
Home in Austin ,4.60,1 bedroom,1.0,3.5,Home,Austin ,41
Home in Austin ,4.86,2 bedrooms,2.0,1.0,Home,Austin ,114
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,200
Condo in Austin ,4.69,2 bedrooms,3.0,1.5,Condo,Austin ,162
Home in Austin ,4.59,1 bedroom,2.0,1.0,Home,Austin ,158
casa particular in Austin ,5.0,1 bedroom,1.0,1.0,casa particular,Austin ,143
Home in Austin ,4.94,1 bedroom,1.0,0.5,Home,Austin ,80
Home in Austin ,,3 bedrooms,3.0,3.5,Home,Austin ,350
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,123
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,64
Home in Austin ,5.0,5 bedrooms,1.0,4.0,Home,Austin ,1140
Home in Austin ,5.0,1 bedroom,1.0,0.5,Home,Austin ,88
Farm stay in Austin ,4.99,1 bedroom,1.0,1.0,Farm stay,Austin ,142
Home in Austin ,,3 bedrooms,2.0,3.0,Home,Austin ,200
Home in Austin ,4.63,3 bedrooms,4.0,2.0,Home,Austin ,166
Home in Austin ,4.86,1 bedroom,1.0,1.0,Home,Austin ,132
Home in Austin ,4.58,4 bedrooms,4.0,2.0,Home,Austin ,249
Condo in Austin ,4.95,,1.0,1.0,Condo,Austin ,150
Home in Austin ,5.0,3 bedrooms,2.0,2.5,Home,Austin ,950
Home in Austin ,4.85,1 bedroom,1.0,0.5,Home,Austin ,88
Villa in Sunset Valley ,5.0,4 bedrooms,8.0,4.0,Villa,Sunset Valley ,399
Rental unit in Austin ,,,4.0,1.0,Rental unit,Austin ,523
Home in Austin ,4.96,5 bedrooms,6.0,3.0,Home,Austin ,282
Guest suite in Austin ,,1 bedroom,1.0,1.0,Guest suite,Austin ,60
Condo in Austin ,4.89,1 bedroom,2.0,1.0,Condo,Austin ,158
Home in Austin ,5.0,1 bedroom,1.0,1.5,Home,Austin ,79
Home in Austin ,4.89,3 bedrooms,4.0,2.0,Home,Austin ,182
Home in Austin ,4.13,1 bedroom,1.0,0.5,Home,Austin ,45
Rental unit in Austin ,4.95,1 bedroom,2.0,1.0,Rental unit,Austin ,72
Rental unit in Austin ,4.97,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Rental unit in Austin ,4.80,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Serviced apartment in Austin ,,1 bedroom,1.0,1.0,Serviced apartment,Austin ,92
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,50
Home in Austin ,4.94,3 bedrooms,6.0,2.0,Home,Austin ,145
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,107
Condo in Austin ,4.93,1 bedroom,2.0,1.0,Condo,Austin ,236
Guest suite in Austin ,4.91,1 bedroom,1.0,1.0,Guest suite,Austin ,108
Tiny home in Austin ,4.95,,1.0,1.0,Tiny home,Austin ,100
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,200
Condo in Austin ,4.81,1 bedroom,2.0,1.0,Condo,Austin ,163
Rental unit in Austin ,4.79,1 bedroom,1.0,1.0,Rental unit,Austin ,79
Home in Austin ,5.0,2 bedrooms,2.0,1.0,Home,Austin ,215
Condo in Austin ,,1 bedroom,1.0,0.0,Condo,Austin ,80
Home in Austin ,4.98,4 bedrooms,5.0,3.0,Home,Austin ,264
Home in Austin ,,4 bedrooms,3.0,2.5,Home,Austin ,105
Condo in Austin ,5.0,2 bedrooms,4.0,2.0,Condo,Austin ,280
Guesthouse in Austin ,4.88,1 bedroom,2.0,1.0,Guesthouse,Austin ,141
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,100
Condo in Austin ,4.77,,1.0,1.0,Condo,Austin ,92
Condo in Austin ,4.68,,1.0,1.0,Condo,Austin ,97
Condo in Austin ,5.0,3 bedrooms,3.0,2.0,Condo,Austin ,300
Home in Austin ,5.0,4 bedrooms,4.0,2.5,Home,Austin ,207
Guesthouse in Austin ,4.98,1 bedroom,1.0,1.0,Guesthouse,Austin ,153
Home in Austin ,4.67,4 bedrooms,8.0,2.5,Home,Austin ,656
Home in Austin ,4.97,2 bedrooms,3.0,2.5,Home,Austin ,450
Rental unit in Austin ,,6 bedrooms,7.0,3.0,Rental unit,Austin ,252
Home in Austin ,4.85,3 bedrooms,5.0,2.0,Home,Austin ,324
Home in Austin ,4.88,2 bedrooms,2.0,1.0,Home,Austin ,161
Home in Austin ,4.33,6 bedrooms,1.0,4.5,Home,Austin ,566
Hotel in Austin ,,1 bedroom,2.0,0.5,Hotel,Austin ,350
Condo in Austin ,,1 bedroom,2.0,1.0,Condo,Austin ,389
Home in Austin ,4.89,1 bedroom,1.0,1.0,Home,Austin ,71
Home in Austin ,4.82,2 bedrooms,2.0,2.0,Home,Austin ,159
Home in Austin ,4.79,4 bedrooms,4.0,3.0,Home,Austin ,125
Home in Austin ,4.96,2 bedrooms,2.0,2.0,Home,Austin ,201
Home in Austin ,5.0,1 bedroom,1.0,0.5,Home,Austin ,78
Home in Austin ,5.0,1 bedroom,1.0,0.5,Home,Austin ,50
Home in Austin ,4.88,1 bedroom,1.0,0.5,Home,Austin ,88
Home in Austin ,4.86,2 bedrooms,3.0,2.5,Home,Austin ,96
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,95
Home in Austin ,4.87,5 bedrooms,8.0,3.0,Home,Austin ,69
Bungalow in Austin ,5.0,3 bedrooms,3.0,2.0,Bungalow,Austin ,119
Townhouse in Austin ,4.62,2 bedrooms,2.0,1.5,Townhouse,Austin ,110
Home in Austin ,,4 bedrooms,5.0,3.0,Home,Austin ,356
Rental unit in Austin ,,1 bedroom,1.0,0.5,Rental unit,Austin ,111
Home in Austin ,4.92,3 bedrooms,3.0,2.5,Home,Austin ,190
Home in Austin ,4.80,10 bedrooms,1.0,6.0,Home,Austin ,138
Home in Austin ,4.92,3 bedrooms,4.0,2.0,Home,Austin ,160
Home in Austin ,4.95,3 bedrooms,3.0,2.0,Home,Austin ,136
Condo in Austin ,,1 bedroom,2.0,1.0,Condo,Austin ,389
Home in Austin ,4.94,4 bedrooms,4.0,2.0,Home,Austin ,315
Home in Austin ,4.76,3 bedrooms,4.0,2.0,Home,Austin ,199
Home in Austin ,4.98,2 bedrooms,3.0,2.0,Home,Austin ,178
Townhouse in Austin ,,3 bedrooms,3.0,3.0,Townhouse,Austin ,102
Home in Austin ,4.97,4 bedrooms,5.0,3.0,Home,Austin ,194
Home in Austin ,4.95,2 bedrooms,2.0,2.0,Home,Austin ,192
Guest suite in Austin ,5.0,1 bedroom,1.0,0.5,Guest suite,Austin ,156
Rental unit in Austin ,,,1.0,1.0,Rental unit,Austin ,720
Rental unit in Austin ,,1 bedroom,2.0,1.0,Rental unit,Austin ,889
Condo in Austin ,4.54,,1.0,1.0,Condo,Austin ,85
Condo in Austin ,4.81,,1.0,1.0,Condo,Austin ,97
Condo in Austin ,4.78,,1.0,1.0,Condo,Austin ,96
Condo in Austin ,4.88,,1.0,1.0,Condo,Austin ,97
Home in Austin ,4.80,3 bedrooms,3.0,2.0,Home,Austin ,139
Condo in Austin ,4.95,1 bedroom,2.0,1.0,Condo,Austin ,200
Home in Austin ,5.0,,1.0,1.0,Home,Austin ,579
Home in Austin ,4.85,3 bedrooms,4.0,2.0,Home,Austin ,176
Home in Austin ,4.83,1 bedroom,1.0,0.5,Home,Austin ,32
Home in Austin ,,3 bedrooms,4.0,3.0,Home,Austin ,99
Home in Austin ,4.76,8 bedrooms,1.0,4.0,Home,Austin ,789
Home in Bee Cave ,4.75,6 bedrooms,7.0,3.0,Home,Bee Cave ,409
Condo in Austin ,5.0,1 bedroom,1.0,1.0,Condo,Austin ,144
Home in Austin ,5.0,3 bedrooms,4.0,2.0,Home,Austin ,395
Condo in Austin ,5.0,1 bedroom,3.0,1.0,Condo,Austin ,65
Home in Austin ,5.0,3 bedrooms,4.0,2.5,Home,Austin ,248
Condo in Austin ,4.54,2 bedrooms,4.0,1.5,Condo,Austin ,81
Condo in Austin ,5.0,1 bedroom,1.0,0.5,Condo,Austin ,41
Home in Austin ,4.61,3 bedrooms,3.0,2.0,Home,Austin ,383
Townhouse in Austin ,5.0,4 bedrooms,8.0,4.5,Townhouse,Austin ,959
Condo in Austin ,4.33,2 bedrooms,3.0,1.5,Condo,Austin ,71
Home in Austin ,4.99,1 bedroom,1.0,0.5,Home,Austin ,43
Condo in Austin ,,1 bedroom,1.0,0.5,Condo,Austin ,29
Condo in Austin ,,2 bedrooms,3.0,2.0,Condo,Austin ,375
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,108
Rental unit in Austin ,4.92,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Rental unit in Austin ,4.98,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Rental unit in Austin ,4.95,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Home in Austin ,5.0,2 bedrooms,3.0,2.0,Home,Austin ,55
Home in Austin ,,3 bedrooms,4.0,2.5,Home,Austin ,150
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,133
Rental unit in Austin ,,,2.0,1.0,Rental unit,Austin ,602
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,796
Home in Austin ,4.81,2 bedrooms,2.0,2.5,Home,Austin ,268
Condo in Austin ,,1 bedroom,1.0,1.0,Condo,Austin ,225
Rental unit in Austin ,4.94,,1.0,1.0,Rental unit,Austin ,71
Guesthouse in Austin ,5.0,2 bedrooms,2.0,2.0,Guesthouse,Austin ,155
Condo in Austin ,,2 bedrooms,2.0,2.0,Condo,Austin ,258
Home in Lakeway ,5.0,3 bedrooms,3.0,2.0,Home,Lakeway ,145
Home in Austin ,3.33,1 bedroom,1.0,0.5,Home,Austin ,50
Home in Austin ,4.82,3 bedrooms,3.0,2.5,Home,Austin ,360
Home in Austin ,4.96,3 bedrooms,3.0,2.5,Home,Austin ,159
Home in Austin ,,3 bedrooms,3.0,3.0,Home,Austin ,797
Condo in Austin ,5.0,2 bedrooms,2.0,1.5,Condo,Austin ,155
Rental unit in Austin ,,,1.0,1.0,Rental unit,Austin ,550
Home in Austin ,5.0,5 bedrooms,7.0,3.5,Home,Austin ,350
Home in Austin ,4.50,3 bedrooms,3.0,2.5,Home,Austin ,200
Home in Lakeway ,5.0,3 bedrooms,3.0,3.0,Home,Lakeway ,233
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,120
Home in Austin ,4.32,3 bedrooms,4.0,1.0,Home,Austin ,73
Condo in Austin ,4.75,1 bedroom,2.0,1.0,Condo,Austin ,176
Home in Austin ,,5 bedrooms,4.0,4.0,Home,Austin ,2086
Home in Austin ,,5 bedrooms,6.0,4.5,Home,Austin ,3302
Home in Austin ,,5 bedrooms,4.0,5.5,Home,Austin ,1775
Home in Austin ,4.97,3 bedrooms,5.0,2.5,Home,Austin ,163
Home in Austin ,4.96,3 bedrooms,6.0,1.0,Home,Austin ,116
Home in Austin ,5.0,3 bedrooms,3.0,2.5,Home,Austin ,1500
Cabin in Austin ,4.89,3 bedrooms,8.0,1.0,Cabin,Austin ,241
Condo in Austin ,4.67,3 bedrooms,3.0,2.5,Condo,Austin ,204
Home in Austin ,4.92,1 bedroom,1.0,1.0,Home,Austin ,166
Home in Austin ,4.40,1 bedroom,1.0,1.0,Home,Austin ,133
Guest suite in Austin ,5.0,1 bedroom,1.0,1.0,Guest suite,Austin ,106
Home in Austin ,4.65,5 bedrooms,8.0,3.5,Home,Austin ,429
Condo in Austin ,4.95,1 bedroom,2.0,1.0,Condo,Austin ,146
Condo in Austin ,4.86,2 bedrooms,2.0,1.0,Condo,Austin ,125
Condo in Austin ,4.71,1 bedroom,1.0,1.0,Condo,Austin ,106
Condo in Austin ,5.0,1 bedroom,2.0,1.0,Condo,Austin ,152
Bungalow in Austin ,4.63,1 bedroom,1.0,1.0,Bungalow,Austin ,179
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,100
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,425
Villa in Austin ,5.0,4 bedrooms,1.0,3.5,Villa,Austin ,1214
Home in Austin ,4.96,3 bedrooms,5.0,2.0,Home,Austin ,147
Rental unit in Austin ,5.0,1 bedroom,1.0,1.0,Rental unit,Austin ,110
Boat in Austin ,4.80,2 bedrooms,3.0,2.0,Boat,Austin ,170
Rental unit in Austin ,4.88,2 bedrooms,2.0,1.0,Rental unit,Austin ,110
Home in Austin ,,1 bedroom,2.0,1.0,Home,Austin ,90
Home in Austin ,5.0,2 bedrooms,2.0,1.5,Home,Austin ,89
Home in Austin ,4.93,3 bedrooms,4.0,2.0,Home,Austin ,141
Home in Austin ,4.96,2 bedrooms,4.0,1.0,Home,Austin ,149
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,136
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,172
Home in Austin ,4.20,1 bedroom,1.0,0.5,Home,Austin ,43
Home in Austin ,4.87,3 bedrooms,5.0,2.0,Home,Austin ,150
Home in Austin ,5.0,6 bedrooms,7.0,5.5,Home,Austin ,362
Home in Austin ,5.0,2 bedrooms,2.0,1.0,Home,Austin ,115
Houseboat in Austin ,4.82,1 bedroom,2.0,1.0,Houseboat,Austin ,107
Townhouse in Austin ,,1 bedroom,1.0,1.0,Townhouse,Austin ,61
Rental unit in Austin ,4.49,1 bedroom,2.0,1.0,Rental unit,Austin ,46
Home in Austin ,,3 bedrooms,3.0,2.5,Home,Austin ,631
Home in Austin ,,5 bedrooms,1.0,3.0,Home,Austin ,650
Home in Austin ,,3 bedrooms,2.0,2.0,Home,Austin ,140
Home in Austin ,4.96,2 bedrooms,2.0,2.0,Home,Austin ,223
Home in Austin ,4.80,6 bedrooms,1.0,4.0,Home,Austin ,950
Home in Austin ,4.78,1 bedroom,1.0,0.5,Home,Austin ,49
Home in Austin ,5.0,3 bedrooms,3.0,1.0,Home,Austin ,190
Rental unit in Austin ,4.82,2 bedrooms,3.0,2.0,Rental unit,Austin ,70
Townhouse in Austin ,4.90,2 bedrooms,2.0,1.0,Townhouse,Austin ,149
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,171
Home in Austin ,5.0,2 bedrooms,2.0,2.0,Home,Austin ,157
Rental unit in Austin ,4.82,1 bedroom,2.0,1.0,Rental unit,Austin ,72
Rental unit in Austin ,4.95,2 bedrooms,2.0,2.0,Rental unit,Austin ,228
Rental unit in Austin ,4.79,1 bedroom,1.0,1.0,Rental unit,Austin ,145
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,150
Home in Austin ,,2 bedrooms,2.0,2.0,Home,Austin ,118
Home in Austin ,5.0,2 bedrooms,2.0,2.5,Home,Austin ,550
Rental unit in Austin ,4.71,1 bedroom,1.0,1.0,Rental unit,Austin ,78
Home in Austin ,5.0,4 bedrooms,4.0,2.0,Home,Austin ,259
Home in Austin ,5.0,1 bedroom,1.0,0.5,Home,Austin ,49
Guesthouse in Austin ,4.92,1 bedroom,1.0,1.0,Guesthouse,Austin ,110
Rental unit in Austin ,5.0,1 bedroom,2.0,1.0,Rental unit,Austin ,53
Home in Austin ,4.89,4 bedrooms,6.0,2.0,Home,Austin ,427
Home in Austin ,4.43,1 bedroom,1.0,0.5,Home,Austin ,43
Condo in Austin ,4.83,2 bedrooms,2.0,1.0,Condo,Austin ,101
Home in Austin ,4.98,4 bedrooms,4.0,3.0,Home,Austin ,167
Rental unit in Austin ,4.77,2 bedrooms,3.0,1.5,Rental unit,Austin ,65
Home in Austin ,4.88,4 bedrooms,4.0,2.0,Home,Austin ,251
Villa in Austin ,4.98,5 bedrooms,1.0,4.0,Villa,Austin ,1079
Rental unit in Austin ,5.0,1 bedroom,2.0,1.0,Rental unit,Austin ,56
Home in West Lake Hills ,,4 bedrooms,1.0,4.5,Home,West Lake Hills ,2705
Home in Austin ,4.82,4 bedrooms,7.0,3.0,Home,Austin ,746
Rental unit in Austin ,5.0,1 bedroom,2.0,1.0,Rental unit,Austin ,61
Rental unit in Austin ,5.0,1 bedroom,2.0,1.0,Rental unit,Austin ,53
Rental unit in Austin ,5.0,1 bedroom,2.0,1.0,Rental unit,Austin ,60
Home in Austin ,5.0,2 bedrooms,2.0,2.0,Home,Austin ,299
Home in Austin ,4.78,2 bedrooms,3.0,2.0,Home,Austin ,134
Home in Austin ,,1 bedroom,1.0,1.0,Home,Austin ,94
Home in Austin ,5.0,2 bedrooms,3.0,2.5,Home,Austin ,196
Condo in Austin ,4.77,1 bedroom,2.0,1.0,Condo,Austin ,94
Condo in Austin ,4.67,1 bedroom,2.0,1.0,Condo,Austin ,97
Home in Austin ,,3 bedrooms,4.0,1.5,Home,Austin ,375
Rental unit in Austin ,4.50,2 bedrooms,2.0,2.0,Rental unit,Austin ,126
Rental unit in Austin ,4.42,2 bedrooms,2.0,2.0,Rental unit,Austin ,112
Guesthouse in Austin ,4.97,1 bedroom,1.0,1.0,Guesthouse,Austin ,106
Townhouse in Austin ,4.80,1 bedroom,2.0,1.0,Townhouse,Austin ,158
Condo in Austin ,4.94,1 bedroom,2.0,1.0,Condo,Austin ,195
Rental unit in Austin ,4.20,1 bedroom,2.0,1.0,Rental unit,Austin ,121
Rental unit in Austin ,4.60,1 bedroom,2.0,1.0,Rental unit,Austin ,121
Home in Austin ,5.0,3 bedrooms,3.0,3.0,Home,Austin ,425
Home in Austin ,,3 bedrooms,3.0,2.5,Home,Austin ,241
Home in Austin ,,1 bedroom,1.0,0.5,Home,Austin ,65
Home in Austin ,5.0,4 bedrooms,4.0,2.5,Home,Austin ,334
Condo in Austin ,5.0,3 bedrooms,4.0,3.5,Condo,Austin ,125
Townhouse in Austin ,4.38,3 bedrooms,4.0,2.5,Townhouse,Austin ,186
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,172
Home in Austin ,4.90,2 bedrooms,2.0,1.0,Home,Austin ,155
Home in Austin ,4.80,4 bedrooms,4.0,2.0,Home,Austin ,158
Condo in Austin ,4.94,2 bedrooms,2.0,1.5,Condo,Austin ,148
Condo in Austin ,4.63,1 bedroom,2.0,1.0,Condo,Austin ,83
Home in Austin ,4.68,1 bedroom,1.0,1.0,Home,Austin ,137
Home in Austin ,4.78,1 bedroom,1.0,1.0,Home,Austin ,142
Condo in Austin ,4.96,1 bedroom,1.0,1.0,Condo,Austin ,193
Home in Austin ,5.0,2 bedrooms,2.0,2.0,Home,Austin ,186
Rental unit in Austin ,4.77,2 bedrooms,3.0,1.5,Rental unit,Austin ,122
Condo in Austin ,4.92,2 bedrooms,4.0,2.0,Condo,Austin ,85
Townhouse in Austin ,5.0,3 bedrooms,6.0,3.5,Townhouse,Austin ,187
Home in Austin ,4.81,1 bedroom,1.0,1.5,Home,Austin ,95
Home in Austin ,5.0,1 bedroom,1.0,0.5,Home,Austin ,35
Condo in Austin ,4.42,,1.0,1.0,Condo,Austin ,96
Home in Austin ,,1 bedroom,1.0,0.5,Home,Austin ,175
Townhouse in Austin ,,2 bedrooms,2.0,2.5,Townhouse,Austin ,206
Home in Austin ,4.84,6 bedrooms,7.0,4.5,Home,Austin ,722
Home in Austin ,4.81,2 bedrooms,3.0,1.0,Home,Austin ,125
Home in Austin ,4.43,2 bedrooms,5.0,2.0,Home,Austin ,99
Home in Austin ,4.86,3 bedrooms,3.0,2.0,Home,Austin ,200
Home in Austin ,4.79,3 bedrooms,4.0,2.5,Home,Austin ,304
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,204
Home in Austin ,4.90,4 bedrooms,4.0,2.0,Home,Austin ,172
Condo in Austin ,,2 bedrooms,2.0,2.0,Condo,Austin ,195
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,300
Condo in Austin ,4.97,2 bedrooms,4.0,2.0,Condo,Austin ,81
Home in Austin ,5.0,7 bedrooms,1.0,4.0,Home,Austin ,956
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,112
Guesthouse in Austin ,4.97,,1.0,1.0,Guesthouse,Austin ,107
Home in Austin ,5.0,3 bedrooms,3.0,2.5,Home,Austin ,230
Home in Austin ,,1 bedroom,1.0,0.5,Home,Austin ,39
Home in Austin ,4.87,2 bedrooms,2.0,1.0,Home,Austin ,97
Townhouse in Austin ,4.71,2 bedrooms,2.0,1.0,Townhouse,Austin ,116
Home in Austin ,4.96,2 bedrooms,2.0,2.5,Home,Austin ,170
Condo in Austin ,,2 bedrooms,2.0,2.0,Condo,Austin ,120
Resort in Austin ,,2 bedrooms,3.0,2.0,Resort,Austin ,339
Home in Austin ,,1 bedroom,1.0,1.0,Home,Austin ,85
Home in Austin ,4.98,4 bedrooms,6.0,2.0,Home,Austin ,376
Condo in Austin ,,2 bedrooms,2.0,2.0,Condo,Austin ,265
Home in Austin ,5.0,2 bedrooms,2.0,1.0,Home,Austin ,500
Cottage in Austin ,4.96,2 bedrooms,2.0,1.0,Cottage,Austin ,215
Guesthouse in Austin ,4.96,1 bedroom,1.0,1.0,Guesthouse,Austin ,97
Home in Austin ,4.97,1 bedroom,1.0,1.5,Home,Austin ,80
Townhouse in Austin ,,2 bedrooms,3.0,2.5,Townhouse,Austin ,129
Condo in Austin ,,2 bedrooms,1.0,2.5,Condo,Austin ,45
Guest suite in Austin ,4.73,1 bedroom,1.0,1.0,Guest suite,Austin ,157
Home in Austin ,4.93,1 bedroom,1.0,1.0,Home,Austin ,65
Home in Austin ,4.60,1 bedroom,1.0,1.5,Home,Austin ,42
Home in Austin ,4.60,2 bedrooms,2.0,1.0,Home,Austin ,189
Home in Austin ,4.88,2 bedrooms,3.0,2.5,Home,Austin ,151
Rental unit in Austin ,4.76,1 bedroom,3.0,1.0,Rental unit,Austin ,120
Rental unit in Austin ,4.96,2 bedrooms,2.0,2.0,Rental unit,Austin ,81
Home in Austin ,4.95,1 bedroom,1.0,1.5,Home,Austin ,49
Villa in Austin ,4.67,4 bedrooms,5.0,3.0,Villa,Austin ,449
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,126
Home in Austin ,4.54,1 bedroom,1.0,0.5,Home,Austin ,55
Home in Austin ,,2 bedrooms,2.0,2.0,Home,Austin ,298
Home in Austin ,4.98,3 bedrooms,3.0,3.0,Home,Austin ,571
Condo in Austin ,4.90,2 bedrooms,2.0,1.0,Condo,Austin ,195
Townhouse in Austin ,5.0,2 bedrooms,2.0,2.5,Townhouse,Austin ,164
Rental unit in Austin ,4.15,2 bedrooms,3.0,1.0,Rental unit,Austin ,103
Bungalow in Austin ,4.85,2 bedrooms,2.0,1.0,Bungalow,Austin ,251
Guesthouse in Austin ,5.0,1 bedroom,1.0,1.0,Guesthouse,Austin ,95
Home in Austin ,4.97,2 bedrooms,2.0,2.0,Home,Austin ,118
Rental unit in Austin ,4.78,,3.0,1.0,Rental unit,Austin ,121
Condo in Austin ,4.97,2 bedrooms,3.0,2.0,Condo,Austin ,85
Home in Austin ,4.97,3 bedrooms,3.0,2.0,Home,Austin ,132
Rental unit in Austin ,5.0,1 bedroom,1.0,1.0,Rental unit,Austin ,100
Home in Austin ,4.34,1 bedroom,1.0,0.5,Home,Austin ,35
Home in Austin ,4.60,1 bedroom,1.0,0.5,Home,Austin ,35
Rental unit in Austin ,,,6.0,2.0,Rental unit,Austin ,206
Rental unit in Austin ,4.87,2 bedrooms,2.0,2.0,Rental unit,Austin ,84
Home in Austin ,4.87,2 bedrooms,2.0,1.0,Home,Austin ,138
Home in Austin ,4.68,1 bedroom,1.0,0.5,Home,Austin ,45
Home in Austin ,4.76,2 bedrooms,2.0,1.0,Home,Austin ,153
Home in Austin ,4.67,3 bedrooms,3.0,2.0,Home,Austin ,657
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,108
Rental unit in Austin ,,1 bedroom,2.0,1.0,Rental unit,Austin ,112
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,119
Condo in Austin ,4.90,2 bedrooms,2.0,1.0,Condo,Austin ,113
Guesthouse in Austin ,4.76,1 bedroom,1.0,1.0,Guesthouse,Austin ,71
Home in Austin ,3.80,2 bedrooms,2.0,2.0,Home,Austin ,123
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,550
Home in Austin ,,3 bedrooms,5.0,2.5,Home,Austin ,448
Condo in Austin ,,1 bedroom,1.0,1.0,Condo,Austin ,70
Home in West Lake Hills ,5.0,3 bedrooms,4.0,3.0,Home,West Lake Hills ,298
Home in Austin ,4.92,6 bedrooms,6.0,7.0,Home,Austin ,1200
Home in Austin ,,3 bedrooms,4.0,2.5,Home,Austin ,253
Home in Austin ,4.93,4 bedrooms,9.0,3.0,Home,Austin ,982
Condo in Austin ,4.93,2 bedrooms,2.0,2.0,Condo,Austin ,177
Rental unit in Austin ,,2 bedrooms,2.0,2.0,Rental unit,Austin ,126
Home in Austin ,4.74,3 bedrooms,3.0,2.5,Home,Austin ,144
Guest suite in Austin ,4.77,1 bedroom,1.0,1.0,Guest suite,Austin ,111
Rental unit in Austin ,,2 bedrooms,2.0,1.5,Rental unit,Austin ,150
Home in Austin ,5.0,4 bedrooms,5.0,3.0,Home,Austin ,376
Rental unit in Austin ,,1 bedroom,1.0,1.0,Rental unit,Austin ,99
Home in Austin ,5.0,1 bedroom,1.0,1.0,Home,Austin ,59
Home in Austin ,4.78,2 bedrooms,2.0,2.0,Home,Austin ,140
Home in Austin ,5.0,4 bedrooms,6.0,2.0,Home,Austin ,180
Home in Austin ,4.95,2 bedrooms,3.0,2.0,Home,Austin ,212
Home in Austin ,,1 bedroom,1.0,0.5,Home,Austin ,45
Townhouse in Austin ,5.0,2 bedrooms,2.0,1.0,Townhouse,Austin ,70
Home in Austin ,4.92,1 bedroom,1.0,0.5,Home,Austin ,91
Home in Austin ,,5 bedrooms,9.0,6.5,Home,Austin ,5363
Home in Austin ,,4 bedrooms,4.0,5.5,Home,Austin ,1194
Rental unit in Austin ,5.0,1 bedroom,1.0,1.0,Rental unit,Austin ,101
Rental unit in Austin ,4.75,1 bedroom,1.0,1.0,Rental unit,Austin ,80
Home in The Hills ,,3 bedrooms,4.0,3.5,Home,The Hills ,550
Rental unit in Austin ,2.80,1 bedroom,2.0,2.0,Rental unit,Austin ,151
Rental unit in Austin ,3.0,1 bedroom,2.0,2.0,Rental unit,Austin ,168
Home in Austin ,5.0,3 bedrooms,4.0,3.5,Home,Austin ,686
Home in Austin ,5.0,3 bedrooms,3.0,2.0,Home,Austin ,99
Condo in Austin ,4.93,3 bedrooms,4.0,2.0,Condo,Austin ,94
Home in Austin ,4.32,4 bedrooms,4.0,2.0,Home,Austin ,144
